artist_uri,artist_popularity,artist_followers
spotify:artist:6CDPvGtPJ6Iz7uftJYQpxO,45,50384
spotify:artist:6CEcslhZk3A6cnin9neg5j,43,81915
spotify:artist:6CEg6ay5qn4WHoGPDgyk7w,26,21
spotify:artist:6CFQDzNLNcuK5lVZ766Yxt,37,2238
spotify:artist:6CFWXwqEBUi0UFoIIxmg9h,38,54558
spotify:artist:6CG5i0dfyqWIOrqFY60ooq,36,19019
spotify:artist:6CGGvCBHWqQ4HXtn5aLhbh,51,873639
spotify:artist:6CGyB4PAg5rEyzeGumZrjr,34,3628
spotify:artist:6CHYLu8DvIpi1HKYiEzp6r,4,313
spotify:artist:6CHfctV0xTse0qz9LGlpoK,49,3290
spotify:artist:6CHoGb3HjH5ZHA3K6l6C6D,30,12179
spotify:artist:6CIluhaO4AdLA5bgsmVXsq,38,47232
spotify:artist:6CIoFyRHwPL7SBQyfAWOWb,38,7970
spotify:artist:6CJUEvrgdk2Qy2M8M8ucy0,13,145
spotify:artist:6CJbU5uCEDTN1fQW14Bj6W,0,15
spotify:artist:6CK2nmnsqef5YFU7ckNTqH,36,3324
spotify:artist:6CK4CBL0n07VdVZmfh40nm,61,23320
spotify:artist:6CKGpi9bhf2T7bapMfXl5m,38,24197
spotify:artist:6CKiohUfDp62YVNpcd0gOU,19,5601
spotify:artist:6CKmfNuULyn3w1pMMHrHqx,24,2300
spotify:artist:6CKsSefAf4rhCQnrEmygFX,31,20191
spotify:artist:6CKt4tMB1YYkB2CtnnCG9f,42,254
spotify:artist:6CLYZMjGMBWqceawHQBA0i,23,762
spotify:artist:6CLo6dHLYutnDFkGsjrbps,28,124
spotify:artist:6CLuGSdrVoVKbBkuwjNXOw,59,907
spotify:artist:6CLujm11CAxVquCcWKcop5,3,69
spotify:artist:6CLwb3QyPOC01CdH2utzQm,36,30
spotify:artist:6CMARBTk7A5cN9UW9LZqDj,42,33692
spotify:artist:6COE4uqAzzfNsWOKgUXxzq,39,203
spotify:artist:6COtnkYhmRVdsDXhSGYtBO,28,14476
spotify:artist:6CP5wWvO8oIxedESJNCN4H,66,67455
spotify:artist:6CP9JcSlQTZI4CUT0zDs6F,2,8
spotify:artist:6CPTMFjo7Sq3ACuzHsXVkt,46,10867
spotify:artist:6CPafn3p493y60X7Vjs410,45,2008
spotify:artist:6CPfL2B2KNcxdiD4X33q0v,0,36
spotify:artist:6CPiQbiF0iVrQfGa4iDjqW,32,19491
spotify:artist:6CQ2Tz7zmnD0aibHMs3TFl,12,81
spotify:artist:6CQGrt3AJ2gx5oMSR0mwbl,55,77243
spotify:artist:6CQrZZn0g2ZNfIcXbi4pdo,41,65243
spotify:artist:6CQw6qt1rxEUH5aNQnCzta,10,980
spotify:artist:6CS3Y9pOBxpjxb1jAC8fhy,48,481
spotify:artist:6CS9O2pE67oq44GZuBEBuD,35,44280
spotify:artist:6CSKMBCeQhddsPL63zvDhX,51,215300
spotify:artist:6CSa1r92LtHHdLG6kRabU3,55,391816
spotify:artist:6CSsFMOaC1lfNm8l9JUV4n,0,114
spotify:artist:6CSw1AQJSBQi6IKlty0G5J,29,47
spotify:artist:6CSxHSWwfYx3vNZk1wpyGg,19,232
spotify:artist:6CTNhXJKT6SdsQspUDIGiY,48,248240
spotify:artist:6CTStccOisUTgXVrtCIANm,56,66180
spotify:artist:6CTzhikkUV6GnlRYGoafjy,3,45
spotify:artist:6CUwCpmWhoaBWcL1WS647J,20,287
spotify:artist:6CVPDt9FXmWEaq3jCoKAZb,33,3388
spotify:artist:6CVjs7KznQ47r8xZwPtZsO,48,2759
spotify:artist:6CVlmc2tvzoff758MgvAT5,29,40094
spotify:artist:6CVlnNi3fr6Kb16BKjFiZJ,15,817
spotify:artist:6CVwhNoDmLG9vhfCAJSzmV,29,5941
spotify:artist:6CW4PA1rghGWGSHhmxGrrE,40,8074
spotify:artist:6CWTBjOJK75cTE8Xv8u1kj,63,719078
spotify:artist:6CXAtGZZLPNBHtQzhNciMp,38,24998
spotify:artist:6CXEwIaXYfVJ84biCxqc9k,76,7651791
spotify:artist:6CXMmTckIVMgPu5wRX1ECI,59,16668
spotify:artist:6CXezToiGS8K6jr9kr8Muv,57,5817
spotify:artist:6CY7WNJfd5uZclcS3WeEjx,67,134841
spotify:artist:6CZGjSCwsv967PAK4MfqC3,38,10583
spotify:artist:6CZhbpXpR3VJNQWFkwd2Ic,47,15578
spotify:artist:6CZm9kdgqsQmxDrp6OHmxX,15,2827
spotify:artist:6Caj9wTooVGTk1edAU4uXD,47,14
spotify:artist:6CaozjJFhs3wLYvch7B0At,15,562
spotify:artist:6CawoDDP1IZUSGl4wSJGC9,57,223509
spotify:artist:6CbaB3GGT92yPts4auefXC,18,82
spotify:artist:6CbxzZHyeIz1Pig7giCufl,37,40359
spotify:artist:6CcBb615ZOr0kas0YLznCx,6,275
spotify:artist:6CcHGSgeYoXO72rMwBeZ2V,42,3152
spotify:artist:6CclapVC4PKNda06Rjrprv,26,102
spotify:artist:6CcsLl8QKodtN5KxVTQURp,2,237
spotify:artist:6CcuV6ZeqjmIzO5IG0PwPN,34,6320
spotify:artist:6CdoTSuiw0mRW8uAsrf6kW,14,874
spotify:artist:6CeJ2QgnrvaklgddaUzIor,10,97
spotify:artist:6CedfbV9TPdOosPluyPaVB,24,1526
spotify:artist:6CegFHnUqJcOBipgphZ2CJ,56,56301
spotify:artist:6Cf83I8yeJUd9uIPEUV6IM,49,38746
spotify:artist:6CfdbVxJuo31StQ21ffOer,53,931
spotify:artist:6Cfibszw4vzU6T6VgEwxM6,9,121
spotify:artist:6CfijCiKvw89LztxIMDyFL,7,1511
spotify:artist:6CgRStLhLyPSySFMtcLXe7,18,376
spotify:artist:6CgxIvyRuT1yFG5fjBbh6E,34,2280
spotify:artist:6ChAy6cuN28SDLsUecubQn,34,1831
spotify:artist:6ChLWj2mIxKtKa2pNifotH,40,32837
spotify:artist:6CiSKyyzJ9DlYxetEEZ22x,27,3239
spotify:artist:6CisEcpNg7X1sXXhLoMIp4,35,1857
spotify:artist:6Cj1snEd81rwhRQgFormQc,31,3735
spotify:artist:6Ck3S1PzpSs2HOB77NMzoL,4,100
spotify:artist:6CkWYOPGB6vgMNjXAYRfav,21,448
spotify:artist:6CkyBXEUTNVKtjuvpm4FrY,34,29630
spotify:artist:6ClAFFqc8VEOKSGTrvy8V5,37,12868
spotify:artist:6ClJFNWZvfAc1jD6fB37B3,39,1596
spotify:artist:6ClPIi6VMHv2Q3OZ4R17wV,44,45874
spotify:artist:6CmXhyslohOFRJMtPpRm4O,55,259664
spotify:artist:6Cmgy0JwJP82zSFZkiCNmm,29,2755
spotify:artist:6CmjW6EZfiQVk0fPh9QXHF,16,2106
spotify:artist:6Cmlx2yrb9s01aWzdqteql,20,1876
spotify:artist:6CmtuacVq6M44GhTppoQwY,20,45
spotify:artist:6CnCjQXjKiV9Ro5GGA8ztB,52,5556
spotify:artist:6CnIDZGUocwG0NIyYkoJ7w,43,1475
spotify:artist:6CnbIpUScutSVaCgYDK25m,27,648
spotify:artist:6Cny0Wt5OKLct1rGOLmu80,55,120453
spotify:artist:6CoQb7w1IH2ZGgJZV0HaC9,30,7900
spotify:artist:6CoTGSKTkd6yzRDg8TKdPy,38,80
spotify:artist:6CoTYzOyg2NW2OUEFaSTxO,24,6755
spotify:artist:6CoZArC7g7pyLeYGoD8M0m,36,705
spotify:artist:6CpNuq0rsIj6Il313E6lKL,50,58955
spotify:artist:6Cq2iS9JhvjwEGwdVEWuti,35,4118
spotify:artist:6Cq7m1FisbzhraZ7TcYOM2,5,110
spotify:artist:6CqjoQyGZlnhnq5gAUz92c,44,120564
spotify:artist:6CqqMSoKWmAQ04DhjleUJY,6,256
spotify:artist:6CqtLVPPuDhcxtr6ZAmi8u,25,4
spotify:artist:6Cqy862jSCV7qdNrCDqvNK,49,17749
spotify:artist:6CrEIczuDLHCGVq6vTgNg8,18,646
spotify:artist:6CrQKZeuSKNYgrE7PeYqJ1,55,482756
spotify:artist:6CrThJMQVJfWaHeliiLHuw,56,124112
spotify:artist:6CrWsruWxOmIYNyVVBnj5r,47,119
spotify:artist:6CsOL9C9iLL0eWKINlDxzQ,52,211914
spotify:artist:6CsRPIjJG3mAEsA1HBivCh,4,412
spotify:artist:6CsTe7Z3Iu7AYKj9WjQpDv,21,734
spotify:artist:6CsVE4PENAADboY4Pzq5Xy,35,266
spotify:artist:6CsleyOZtyt16saX8WhzDx,49,210709
spotify:artist:6Ct2i7GVUUTdw9V9eDcLQw,2,216
spotify:artist:6CtCL66BRNFWVVimrOH2Mk,11,94
spotify:artist:6CtJOMPCcycdjK5DVbG1IX,14,47
spotify:artist:6CtYzQvENTdGq5LPPsePdV,65,2935907
spotify:artist:6CtoWMA5Zy7GxbL0c2d2jH,51,74
spotify:artist:6Cubdky3Aaaaxc3sn5C32N,45,17339
spotify:artist:6Cw4b0HJcYPaG1ik1tpdZa,52,27032
spotify:artist:6CwDvApcRshxhEVMP30Sq7,49,192352
spotify:artist:6CwQfN34JdGHfo0A752Lts,49,50754
spotify:artist:6CwfuxIqcltXDGjfZsMd9A,75,4501478
spotify:artist:6Cx6WhEWHJWPeiFspDCwDR,28,7786
spotify:artist:6CxZzQFUTM6AzgluGwtq5w,63,1031930
spotify:artist:6CxgcvEFmR83qRXJmgZj67,48,46
spotify:artist:6Cy3k9K2v5McejosAuiGCn,0,244
spotify:artist:6CzsxPxOIeXoyhmNiFmtmu,30,3451
spotify:artist:6CzwIm3sgVZcwSkUt2Z1LC,13,624
spotify:artist:6D01mATo26VaiiCfZzpWAm,40,101314
spotify:artist:6D1DgoF2TYTbPQbRPEriaI,45,8986
spotify:artist:6D1WDUnGqeDGaAlulmw28x,3,157
spotify:artist:6D24w3xZzExHTdgJPzCMR5,4,887
spotify:artist:6D2Ip4ry87ngezwkWDhk6w,15,1050
spotify:artist:6D2qxqnDH8Kzw9am5Uyaeu,4,150
spotify:artist:6D34maQG535Jk9U2UzuMmz,15,1910
spotify:artist:6D36JCiONtO40ykvT5RBec,49,16452
spotify:artist:6D3hUyMsSg5p0Tr8N1sTp7,32,2192
spotify:artist:6D3myJx3iTsDYgQlSqKqcv,26,2871
spotify:artist:6D3rLhEkc3t1zLltUNOSxg,30,3160
spotify:artist:6D3vX2wciCssIuuzVtiGeJ,0,23
spotify:artist:6D4CyQKY5fDsjK5qKNfqDy,35,20272
spotify:artist:6D4XyXFLFMkA73V7Le3YAq,17,145
spotify:artist:6D57F4uOHQ4hJ1yJfPxNTu,4,15
spotify:artist:6D5qrT7NQXcdvFTtCJNszl,32,29837
spotify:artist:6D5xKOIKwUgo1i6rNzbhtx,28,2719
spotify:artist:6D5xkX8ecb4bGccXqtDI63,47,5327
spotify:artist:6D5yvbvtW8ogLKkNWFsDDv,48,10591
spotify:artist:6D6FUSYNotZhHysqVXPaIl,5,260
spotify:artist:6D6R8mcBhuK9fcvTBfDeZp,10,218
spotify:artist:6D6ntWAgTfi0m2CICrp7eX,31,6860
spotify:artist:6D7emONy9DOYPgCUFcpmnV,9,128
spotify:artist:6D7h7R79IZjqJC2GM2wzyY,50,415613
spotify:artist:6D8IUau40HcVbXoIOSzHl9,6,239
spotify:artist:6D8Pca2qbMp13MKqCQdR4z,26,723
spotify:artist:6D8sdQCsiTXGITkdm03OUC,33,5732
spotify:artist:6D9Xl1p3fMTZT91CE9b4Gw,3,23
spotify:artist:6D9Y5lqXKgJv8CV6Ur59oS,39,57582
spotify:artist:6D9uBqsbDJXQffbjdNL5MW,22,3726
spotify:artist:6D9xBdOOyGHqOam9OShAWl,47,188372
spotify:artist:6D9zCyDfKoioQD2vYKxOdI,66,856
spotify:artist:6DA4t1PHowV8WTSMuCp6sH,19,8147
spotify:artist:6DA55opXJKo5SXk6LdgXnc,8,1261
spotify:artist:6DAQjwwMGZ9QgqHhIkU7H0,60,149022
spotify:artist:6DARBhWbfcS9E4yJzcliqQ,77,4411018
spotify:artist:6DAX5iORnv8nsZYYeZqket,44,68776
spotify:artist:6DAst5QBAUlJzwbxmvV9EN,28,32
spotify:artist:6DBzKgP2McDrMwtLyKNpEo,6,220
spotify:artist:6DC6bghNUySTf5wRjv81aR,44,3049
spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,67,1586128
spotify:artist:6DCXMCRilLLsE6gpdhT8TB,41,814
spotify:artist:6DDCjHWtL6jTl1B5wG8tF6,38,618859
spotify:artist:6DDNohapJwOaBOCWQanVvf,19,1026
spotify:artist:6DDphNWazbGLtmw2ARnqMp,42,2066
spotify:artist:6DEUBgjh48qfLbt5ae1JIl,22,56
spotify:artist:6DEbuJ3GYJy9NYknB1cqTj,19,1805
spotify:artist:6DEfX2tZzx9iANmaErvLGf,44,52513
spotify:artist:6DFJfhZxwWe1yKQvRDJmdl,48,63864
spotify:artist:6DFSkfaVzPXCNeNk1pcth2,52,7782
spotify:artist:6DFW6tKSBia9Af9JcNymCi,26,16076
spotify:artist:6DGvFaab7SEc4jnv38mKxQ,36,1014
spotify:artist:6DH6xC3RoN7L7sGlJ60LKv,38,28089
spotify:artist:6DHaOIm4mPuTOFf2paKv2h,16,3000
spotify:artist:6DHce4xCnG7D6j4BMlN0II,47,212
spotify:artist:6DHxM2Pd3EJMZzrL2fYgZW,0,1
spotify:artist:6DIAH7HJlGcVSe5CoKbYvw,7,598
spotify:artist:6DICHk6Kuiy6Em2aaOJ6i0,13,878
spotify:artist:6DIS6PRrLS3wbnZsf7vYic,70,2047063
spotify:artist:6DJ974Gf11OtDblQklBHPX,47,3993
spotify:artist:6DJC9GGdjEH4CiaAeqAysE,33,6558
spotify:artist:6DJEUXZm0e2rAohdoZ5Voo,60,213759
spotify:artist:6DJUV2vZTDBRTkDrXBsPug,27,8242
spotify:artist:6DJx00YkpSlccjoh186PQA,11,138
spotify:artist:6DK3E5dh7jJrKyAHfucWBB,51,4067
spotify:artist:6DKVucXliE7U2RV52HF1YL,31,13251
spotify:artist:6DKmuXxXASTF6xaJwcTfjv,45,228525
spotify:artist:6DL4EekcvzJIDIOOQQbe3Z,47,7247
spotify:artist:6DLCKYHxPD6OBjV1xAAVqo,14,283
spotify:artist:6DLnBgmmrSnY4Ob4QfLhKz,35,559
spotify:artist:6DLquZA1fNLT5aw9o1xPV7,9,806
spotify:artist:6DM1YETeVIN3ce24DhnMhU,26,23873
spotify:artist:6DMErYWlNweJ8rNY62Q6jw,51,550
spotify:artist:6DMl89Uj3Z4gySHC2WcB3d,16,31
spotify:artist:6DO2Eyazl6ToBSvp7OGLuF,39,17019
spotify:artist:6DP0aNDMupNmkyK4drCrvC,13,2189
spotify:artist:6DP0yD9AqeiK3V57URKt4W,60,1321
spotify:artist:6DPQIFnbvlnYf0QozkfiPw,43,19598
spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,81,9328606
spotify:artist:6DPonzduAacLR7OvVxXsTq,31,763
spotify:artist:6DPxkITuYSrDAPdhISWO35,32,793
spotify:artist:6DQ6mdEhxCgHPqfX1niZZK,42,18113
spotify:artist:6DQLkRykAsF6paJnlIMX4H,34,33960
spotify:artist:6DQRKapXMed5FzDufBQ83K,17,2634
spotify:artist:6DQUlFzjWc6Ibpi3AivXjv,30,5410
spotify:artist:6DQXMlXhosW4HRwMMNKX2G,43,1750
spotify:artist:6DQjypVu4w07ffjCMMF4fW,24,861
spotify:artist:6DR6ugRdVaVi7lyqooqJov,11,10378
spotify:artist:6DR7b1QU9VjGiJlBEAtkvT,34,14
spotify:artist:6DRt41Pol3BrSYwsbiO3Fo,31,25059
spotify:artist:6DSMxpL1UsiWny1hOInURs,20,1
spotify:artist:6DTCQ6CgzF698jZZtA5xPG,31,19707
spotify:artist:6DUKY45lfzxJLOfU0v9C0j,30,17381
spotify:artist:6DUflJztMaLRxX7uychqx4,23,6508
spotify:artist:6DVKZswRpWlYlKIRrUc3Zj,24,13785
spotify:artist:6DVVsQAnpHdJjb1nYuOQ6g,41,130923
spotify:artist:6DVipHzYsPlIoA0DW8Gmns,61,748484
spotify:artist:6DW1NmhrCCFdZbao86wchK,44,90495
spotify:artist:6DW1Yqi5B34jRtn9hPLvFp,46,88989
spotify:artist:6DWp3hFGq7c3nyQ3AT7RDF,42,13870
spotify:artist:6DYPv142UEjmgjcpLQIier,14,15451
spotify:artist:6DYqSw6Y3HPPXpbKxyFfpk,17,71
spotify:artist:6DZH8nzEgJ6hIXui7YL8BU,25,11089
spotify:artist:6DZJFI7nynnjiQ8zZv2OVd,6,622
spotify:artist:6DZmEIUpqFHuWWgytDvnF3,28,772
spotify:artist:6DZylFpDS9LLQYsGRUpa9t,33,664
spotify:artist:6DaSJnsDXVDcrHzru4MHrx,37,299
spotify:artist:6DaXEbr3LdLNcui8pZf6AF,44,30604
spotify:artist:6Dafb6Wwn8a120IfghVSqe,31,1154
spotify:artist:6DanD7KHwrNSqjxHKdLGzG,21,439
spotify:artist:6DbJi8AcN5ANdtvJcwBSw8,52,861751
spotify:artist:6DbqS0X8cSFOPGsvyze2yh,37,23009
spotify:artist:6DcGHTqziCAg4pkFJbJVx3,18,12778
spotify:artist:6DchmKCVOKK707FCrLFFDW,47,52487
spotify:artist:6Dcufc8lKB2eVG5JKnT5fZ,35,20690
spotify:artist:6Dd3NScHWwnW6obMFbl1BH,70,1472530
spotify:artist:6DdSaiTWxW6E7k2ZHv2Aao,1,59
spotify:artist:6DdbeAeBlrYj8bNToZv4TY,56,178312
spotify:artist:6DdgtZYlUGNzjqkdCqvmfB,44,26353
spotify:artist:6DdzNsmghFtH7toJKhQfF6,27,13905
spotify:artist:6DdzgodxFYNnPqi40FH8gU,19,1834
spotify:artist:6DeSQwlozQWiWc7hZMpbDV,26,16276
spotify:artist:6DeUn0VfASGtKU3XmeotoY,28,3114
spotify:artist:6DegnHhrD8IyI7F7iDnXm4,40,55
spotify:artist:6DewGkgNz0j4pO3T2ZMUHS,39,26229
spotify:artist:6DgP9otnZw5z6daOntINxp,76,335657
spotify:artist:6DghUhcf5o6VZzCTXzx1Mr,6,600
spotify:artist:6Dh1VoXiCXoeebGBXj8a9R,30,31677
spotify:artist:6DhYjMCO2gZhXIsLtY8Rqu,22,10
spotify:artist:6DiVQ48tdfK8KVKzz2v8ov,6,66
spotify:artist:6DitGfT7dcBLUsY5ETeuAj,47,18735
spotify:artist:6Dj5ptalBwr1kD35IljMeg,33,14385
spotify:artist:6Dj8bjGUnCYJddzoiTdJjX,31,1604
spotify:artist:6DjBv6gyR1HLsvwGUOD5V9,61,1313833
spotify:artist:6DjEL2vzL4i6CjZqA8RVZC,8,932
spotify:artist:6DjFNszoFyw5QvYdRDY23r,33,8604
spotify:artist:6DjZSHY1ANtCvlwvy0A469,12,674
spotify:artist:6Dkj1lYjjOCsGB170vlWc6,51,384
spotify:artist:6Dl48jX9PUpN2t1L48xOrI,35,16656
spotify:artist:6DlKwJTLvNdf0wlHw0ARHk,10,264
spotify:artist:6DlRKPBLhSYo0KbxVPljBk,31,4163
spotify:artist:6DlnAC6VfNZ7jdUMFwwxFi,24,6416
spotify:artist:6DmKvvaXUkECvkUozzpuQb,35,13003
spotify:artist:6Dmi92a5cnv8DcFoUhK56Y,20,3452
spotify:artist:6Dn1sKPj6u0Qp0dVL0sqPy,16,899
spotify:artist:6DnF6PBcTSsEZuEjXpK0gX,46,34220
spotify:artist:6DnQYUjtYusK9QJts9HqSC,48,31014
spotify:artist:6DnT4U6g5TExpqgvumr78V,17,155
spotify:artist:6DnhBc7LjiUtDv2GIzUTVr,1,225
spotify:artist:6DnzFNPzLIlU8QpUK5jXfK,24,1250
spotify:artist:6Do5SLYbE4WIIOYPkq0eFl,37,22888
spotify:artist:6Do8N74ifeVxB1hc2cRcko,23,29323
spotify:artist:6DoH7ywD5BcQvjloe9OcIj,65,974618
spotify:artist:6Dp4LInLyMVA2qhRqQ6AGL,64,35140
spotify:artist:6Dp6OYo93kad6QAcXezQRq,33,4485
spotify:artist:6DpHAlSYw3DekvdmqAJ6em,0,113
spotify:artist:6DpSU6HRXG7N2dn6VCePma,2,31
spotify:artist:6Dpx8fRtNa9CEORHIiBQTG,31,33491
spotify:artist:6DpxFKevzNrnVmUmLIgcYu,5,2791
spotify:artist:6DqFCzjARUV3xH9meu3Bya,49,203435
spotify:artist:6DqoR5Q50A9bY4wbkfdMwa,42,3360
spotify:artist:6Dqv6vo7RRZYJTzBJv5xfU,0,125
spotify:artist:6Ds4u8dZ5Hjfrz0jXypG4V,9,735
spotify:artist:6DtFhhpyQfB8jIUSNq5sDC,22,15830
spotify:artist:6DtQ5QsTvg9GrcrpZp2Nrr,16,35
spotify:artist:6DtlUeAwcib4uc0CfcgYBz,33,907
spotify:artist:6DuMOGPBqZFTTM1MawW6Lw,45,5610
spotify:artist:6DuzYGNQcx6sJNgi36tr7Z,45,511
spotify:artist:6Dvef152S7lpe4dWDnlaqz,2,27
spotify:artist:6DvlemMOlMH6VD9tB7BPRf,66,1248466
spotify:artist:6DwIUpgRtpFBCXwa4uIIPy,14,286
spotify:artist:6DwLz91sevSw7PI0ma8nL5,15,97
spotify:artist:6Dwa6UQghnEAJegF1v6wrl,32,1196
spotify:artist:6Dxf1ZaJBrpbumiqTTnlIH,45,15983
spotify:artist:6DxnNS3uxLFe4JquJzNgmc,22,218
spotify:artist:6Dy7Ex5zlTLgXbsB92rPji,35,7622
spotify:artist:6DyFOggmoAMvrgPB833pww,30,3173
spotify:artist:6DycDXzvurfW6Z7CMCQC4P,26,3676
spotify:artist:6DygtRG7ud7yoUK2vvQq7m,21,318
spotify:artist:6DyhWc1O1h5v5olTLhKv3M,33,2577
spotify:artist:6Dzf0hRDXsjgxvmeh0dXO7,24,9660
spotify:artist:6E0do1KcPPKY2ozGLICMzC,6,294
spotify:artist:6E0jpCUgMXy8Qb4iBAzGEl,20,47
spotify:artist:6E0mkX5e82a2mza83653qh,39,2404
spotify:artist:6E0nqUTrVRNwUGcbZxeDX9,38,58553
spotify:artist:6E0oDTO8ChQDFTsHLuUlNL,42,592
spotify:artist:6E1OqT7UutuR2s1fZ16k1F,2,109
spotify:artist:6E2Chzx75f3S8jRFTS5D70,16,2548
spotify:artist:6E2st8OqIaS7PU5gj95FSE,62,4253251
spotify:artist:6E2uNpXGa0JKth72gOFNpR,22,1626
spotify:artist:6E3IdT2vK3rC3WuRJwTQBI,2,1224
spotify:artist:6E3IfpRGFBLViCZZ5syIRj,29,4811
spotify:artist:6E3Rsad6YtshfHLfuutype,12,58
spotify:artist:6E3cU2m1CXkoGwYsPlTeuw,34,5105
spotify:artist:6E3i14HLHEfLnlJjKXoKxT,24,18465
spotify:artist:6E4AAQrnf9tTnO5V4okE2W,40,382
spotify:artist:6E4wyKIW6mC6zKaRgufLQn,34,5384
spotify:artist:6E5KbVutTSwdQMVtCDUVlh,22,8871
spotify:artist:6E5x6cbSAIX9EERnISjsqT,5,278
spotify:artist:6E63sR1XjRyRSkjAPTd39j,15,223
spotify:artist:6E6X72HwmT5KHhi4Os8iV9,18,3
spotify:artist:6E6ZVCiRYmdbc6Y1Ujgxnm,30,40
spotify:artist:6E6yko85RfXhBAtTFXYPSp,0,3
spotify:artist:6E7Xw4MMnP72dQlHEoiRhP,23,643
spotify:artist:6E7buQWJiIXG1LaQyK65SL,4,232
spotify:artist:6E7hjfR2Qy6392SnUqCnzr,38,46393
spotify:artist:6E7vMajFG2d1j5RrUwdTDR,46,4529
spotify:artist:6E8ghf5EmMGSLx5yAjpMDl,31,17845
spotify:artist:6E8pGolyeInc820eQQak70,40,31179
spotify:artist:6E8vZ5lkpXbXlkgHhbVJSl,49,130079
spotify:artist:6E94QKXZv8BbO6QQJxcxLI,66,211915
spotify:artist:6E94YMM50nYraxpkixvQuW,55,290063
spotify:artist:6E9zde1CFsBtKI66OEHkk3,60,478242
spotify:artist:6EAXTo0LACSSzVlaobN6j7,5,537
spotify:artist:6EAXjip845wircvDzEImru,47,1378
spotify:artist:6EAXuTDdVlRlds28W3sezu,29,25154
spotify:artist:6EAY0bXd7p2Tue7OA7DE5H,18,3523
spotify:artist:6EB8VE9f7Ut6NOgviN6gDW,69,1790766
spotify:artist:6EBP1eDFRWnQsFl011dTb6,17,605
spotify:artist:6EBbqeUWMq6mWL0CQklRwh,28,9146
spotify:artist:6EBgGvgb0VVGC7rOlBziTR,31,32
spotify:artist:6EByikTHjqFtWxos3Iaqik,38,19001
spotify:artist:6EByiuiE0MP5cwURNGSQXU,34,5694
spotify:artist:6ECfTOwRS9QkTKgziQ5BBO,19,6
spotify:artist:6ECqUbMiv22cNYmeBIOoPL,30,2777
spotify:artist:6ECu2vO8wvgX5pDjYqHEuC,27,7245
spotify:artist:6EDKZ3fyIzcualNVjPayM4,38,2644
spotify:artist:6EDLWCpiBEWX51V16atdRN,33,1878
spotify:artist:6EDPSB9zqrcFvOEkvet1MC,18,426
spotify:artist:6EDjOukLqruZ4pSChCPZ6W,37,4996
spotify:artist:6EETzM2Gz7RdpXoVF45yww,47,14531
spotify:artist:6EF4oJiwxiYoR3M0oehm4n,22,7753
spotify:artist:6EFE76AqKXcTjs1f4ppNdX,27,1210
spotify:artist:6EFGjOozwPlW4PxLu8SoXD,47,54751
spotify:artist:6EFL6smxzRtpwlQvZFldUc,34,123869
spotify:artist:6EFV3PmaXblKwNbvpkGv9l,48,78513
spotify:artist:6EFjl8owc4s7CFfcBcS9AH,41,13
spotify:artist:6EGQKKjGZOxDJ1iy7Pw25M,29,15309
spotify:artist:6EHBN4iYnUq7kLpfEnDONk,31,40969
spotify:artist:6EHdKd4m8DzNf9NhVeJSVI,32,25922
spotify:artist:6EIXFRkQvNMjdmgoBz2Gb7,13,3251
spotify:artist:6EIsAG4viEsi5qt666ITIu,19,513
spotify:artist:6EIwQjGHbMF52ktfBUWiCG,22,120
spotify:artist:6EJS8y41E3xY3i72W0gYXL,18,8
spotify:artist:6EJXTKyCTIQICfv1PT6uAg,42,301
spotify:artist:6EJmqnuK0r6qiAevFFiNNR,46,126527
spotify:artist:6EK2381dTQEvcn3KrnMOWQ,42,7552
spotify:artist:6EKAnJX0ELDyHUq5JBMVRr,33,6896
spotify:artist:6EKzehEG2fwJtRMH4KbjsA,57,114776
spotify:artist:6EL5GD53kaaVgJCHgdtdLz,49,47366
spotify:artist:6EL5NRSnpPP1VP1ZWbjOyk,0,123
spotify:artist:6EL8Sngq7vN8aVAjWmLivS,26,860
spotify:artist:6EL8x2zkCRGzb32jvrSI56,38,4371
spotify:artist:6ELWY3ndzSYY82O8sR81Ts,21,699
spotify:artist:6EM2kLJfgXV0KGffb0hW4a,22,9293
spotify:artist:6EMR9xUcwYHrvpiSZKtN2c,0,34166
spotify:artist:6EMWMUO2B9Nt39O7SXdZUw,39,63509
spotify:artist:6EMXsJEdrX9vLI7DWSjG5l,38,13925
spotify:artist:6EMcCE4pSJ65KhEtmvQuCQ,10,1109
spotify:artist:6EN5zX1Q2W7qcesyatdUfO,45,102707
spotify:artist:6ENAap6kOirsqATazyWBEP,44,40505
spotify:artist:6ENN1ixCWIm6SwHjqPZQTX,8,3026
spotify:artist:6ENue1D9ypy32vI8BWQx33,38,9301
spotify:artist:6EO9UtzZGkZTRbgC85Hisi,31,43
spotify:artist:6EOA1nz8aMfx5J0jzLbDJc,26,1020
spotify:artist:6EOiLiZEAtzwCBbqfDVjA3,19,263
spotify:artist:6EP96GaItADv1rNqR2oGIR,48,957
spotify:artist:6EPlBSH2RSiettczlz7ihV,77,1316451
spotify:artist:6EQ2GT80A1oXZarAalUWNE,49,41811
spotify:artist:6EQ4u4zmtbB7mXX0juIcDX,22,40
spotify:artist:6EROUCmvQtSuBUkZ9nNOOO,20,12227
spotify:artist:6ERqb3lJ6fDzGy1jP3tDCk,0,137
